"RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","type","type_bin","type01"
0.936683263842463,0.761874631032622,0.745605546686572,-1.73234353355456,-1.11153476690211,-0.593469662955717,0.486973042170917,-0.352051384254174,-0.58507908481937,"Veh","Other",0
-0.199357169996105,0.149582415917025,0.502955729407301,0.150406616155501,-0.788764955627338,0.127177188427671,-0.117318770121819,-0.352051384254174,-0.58507908481937,"Veh","Other",0
-0.133499753541681,0.112844883010089,0.468291469795977,0.370728442185402,-0.917872880137256,0.111844276696109,-0.103265472161522,-0.352051384254174,0.338578552362685,"Veh","Other",0
-0.0149564039237784,-0.0953344701292135,0.454425765951447,0.19046512997912,-0.659657031117439,0.096511364964548,0.0232142094811433,-0.352051384254174,-0.58507908481937,"Veh","Other",0
0.320916419993701,0.284286703242457,0.593082804396745,-1.3918461660538,-0.00120661611690672,-0.51680510429791,-0.0470522803203373,-0.0503736097064163,1.87800794766611,"Veh","Other",0
1.23304163788733,0.957808139869613,0.759471250531102,-1.07137805546486,-1.66669884229471,-0.40947472217698,0.128613944183365,-0.352051384254174,3.21218009026241,"Veh","Other",0
-1.0620893255489,0.737382942427998,-0.00314246091803565,4.11619948469371,-3.56458533259034,1.81379747889943,-2.16910027232506,4.0725559757796,-0.58507908481937,"Con","Other",0
0.258351874362069,-0.83008512826793,-0.578569170466022,0.831401351157012,0.0504365536870458,0.157843011890794,0.796145597297432,-0.352051384254174,-0.58507908481937,"Con","Other",0
1.10132680497841,-2.26284891163843,-0.557770614699227,0.230523643802738,0.26992002535389,-0.0414848406195051,1.72366326267698,-0.352051384254174,-0.58507908481937,"Con","Other",0
1.03546938852406,-2.91187865966096,-0.67562909737773,0.230523643802738,1.01874598751135,0.127177188427671,1.87122289126009,-0.352051384254174,-0.58507908481937,"Con","Other",0
0.43616689878896,-0.940297726988737,-1.86114677608503,0.41078695600902,1.41898055349206,-0.179481046203558,1.80798305043876,-0.352051384254174,-0.58507908481937,"Con","Other",0
-0.5615729604954,-0.670889152337876,-1.86114677608503,0.771313580421585,1.58682085535494,0.725160745958567,0.852358789138617,-0.352051384254174,-0.58507908481937,"Con","Other",0
0.518488669356971,-0.168809535943086,-1.86114677608503,0.631108782038921,0.489403497020734,-0.0414848406195051,1.66042342185565,-0.352051384254174,-0.58507908481937,"Con","Other",0
1.75331522787714,0.0393698171962172,-1.86114677608503,0.270582157626356,-0.556370691509515,-0.271478516592927,2.30687512802927,-0.352051384254174,-0.58507908481937,"Con","Other",0
-1.71407774844748,-0.474955643500884,-1.86114677608503,3.19485366675049,-2.80284857798189,8.75960649329676,-1.40319553348892,-0.352051384254174,-0.58507908481937,"Con","Other",0
-1.69761339433389,-0.499447332105508,-1.86114677608503,3.15479515292687,-2.5188111440601,8.75960649329676,-1.42427548042936,-0.352051384254174,-0.58507908481937,"Con","Other",0
0.679839339670203,-0.0341052486176529,-1.86114677608503,-0.0899444667862084,-0.517638314156542,-0.256145604861365,2.48956800151312,-0.352051384254174,-0.58507908481937,"Con","Other",0
0.729232402011112,-0.683134996640187,-0.744957616600379,1.4523083154231,-0.608013861313468,0.403169599595777,0.522106287071657,0.130633055022238,4.64898085921228,"Con","Other",0
0.930097522197026,-0.536184865012443,-1.63236266265029,0.130377359243692,0.954192025256398,-0.562803839492594,1.62529017695491,-0.352051384254174,2.28852245308036,"Con","Other",0
0.225423166134818,0.725137098125687,-0.204195166663718,0.230523643802738,-0.362708804744648,-0.762131692002893,0.430759850329732,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
0.330795032461929,0.467974367777135,-0.190329462819188,-0.5105588619342,0.14081210084399,-0.762131692002893,0.571292829932693,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
-0.0248350163919305,1.28844593603204,-0.308187945497691,0.350699185273593,-0.349798012293669,-0.762131692002893,0.212933731945141,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
0.0509010125306456,0.835349696846494,-0.342852205109016,0.430816212920829,0.0246149687850695,-0.762131692002893,0.25509362582603,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
-1.77005655243375,1.21497087021816,-0.654830541610936,0.19046512997912,2.45184394957131,-0.762131692002893,-0.960516647739589,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
0.169444362148623,1.93747568405457,-1.32038432614837,0.591050268215302,-0.194868502881774,-0.762131692002893,0.697772511575359,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
0.261644745184786,0.908824762660366,-1.86114677608503,1.29207426012862,0.114990515941996,-0.762131692002893,1.35125086672913,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
0.43616689878896,1.41090437905516,-1.86114677608503,-1.77240204737818,1.07038915731532,-0.762131692002893,1.59015693205417,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
-2.37594478381428,4.86423247230712,-1.86114677608503,-2.21304569943798,3.56217210035651,-0.762131692002893,-1.62102165187351,-0.352051384254174,-0.58507908481937,"Tabl","Other",0
-2.3232588506508,0.345515924754016,0.357365839039739,0.731255066597966,0.20536606309894,1.93646077275192,-2.47827282745157,2.04125896049137,-0.58507908481937,"Head","Other",0
0.0048008210126012,1.11700411579967,0.398962950573328,1.55245459998214,-1.80871755925561,1.47647342080508,-2.22531346416624,2.92618043249812,-0.58507908481937,"Head","Other",0
1.57550020345025,0.0393698171962172,0.454425765951447,-0.430441834286963,-0.349798012293669,0.157843011890794,-0.0892121742012262,-0.352051384254174,-0.58507908481937,"Head","Other",0
1.35158498750524,1.77827970812451,-0.33591935318675,1.23198648939319,-3.08688601190368,0.403169599595777,0.564266180952545,-0.352051384254174,-0.58507908481937,"Head","Other",0
1.74014374458619,2.91714322823952,-0.592434874310552,-0.27020777899249,-2.86740254023684,-0.286811428324488,-0.243798451764484,3.02673969068071,-0.58507908481937,"Head","Other",0
-0.736095114099573,0.578186966497944,-0.627099133921876,0.691196552774348,0.57977904417766,-0.762131692002893,-0.201638557883596,1.17644934012113,-0.58507908481937,"Head","Other",0
-0.772316693149465,1.7660338638222,-1.86114677608503,1.87292271057109,0.812173308295501,-0.762131692002893,-0.138398717062263,0.935107120482924,0.338578552362685,"Head","Other",0
-0.703166405872323,0.970053984171925,-1.86114677608503,2.69412224395526,1.04456757241332,-0.700800045076647,0.058347454381883,0.452422681206513,0.338578552362685,"Head","Other",0
-0.387050806891149,1.64357542079908,-1.86114677608503,1.11181094792234,0.476492704569736,-0.762131692002893,-0.300011643605669,2.84573302595205,0.235949926009123,"Head","Other",0
-0.505594156509126,1.41090437905516,-1.86114677608503,1.07175243409872,0.825084100746498,-0.762131692002893,-0.307038292585817,2.80550932267902,0.133321299655562,"Head","Other",0
-0.960010330044507,0.896578918358055,-1.86114677608503,2.47380041792536,0.954192025256398,-0.639468398150401,0.079427401322328,0.874771565573373,-0.0719359530515618,"Head","Other",0
-0.923788750994616,0.56594112219563,-1.86114677608503,2.19339082116003,0.747619346040551,-0.547470927761033,0.318333466647363,1.27700859830372,-0.482450458465809,"Head","Other",0
-0.36070784030941,1.58234619928752,-1.86114677608503,1.79280568292385,0.812173308295501,-0.762131692002893,-0.0048923864394497,0.975330823755959,-0.58507908481937,"Head","Other",0
-1.00611052156263,1.19047918161354,-1.86114677608503,2.43374190410174,0.57977904417766,-0.700800045076647,0.086454050302476,0.935107120482924,-0.58507908481937,"Head","Other",0
-0.749266597390442,1.96196737265919,-1.86114677608503,2.1333030504246,0.51522508192271,-0.685467133345086,-0.0892121742012262,0.713876752481236,-0.58507908481937,"Head","Other",0
-1.0818465504852,2.13340919289156,-1.86114677608503,1.61254237071757,1.09621074221729,-0.762131692002893,-0.433517974228482,0.914995268846407,-0.58507908481937,"Head","Other",0
-0.604380281190726,-1.78526098384826,-1.86114677608503,-0.5105588619342,3.26522387398374,3.3777544755187,-0.0189456843997456,-0.352051384254174,-0.58507908481937,"Head","Other",0
-1.0620893255489,1.7660338638222,-1.86114677608503,1.95303973821832,1.38024817613909,-0.762131692002893,-0.398384729327741,0.774212307390787,-0.58507908481937,"Head","Other",0
-0.587915927077137,1.70480464231064,-1.86114677608503,1.09178169101053,0.592689836628657,-0.762131692002893,-0.475677868109371,3.08707524559026,-0.58507908481937,"Head","Other",0
-0.722923630808629,1.88849230684532,-1.86114677608503,1.65260088454119,0.837994893197477,-0.762131692002893,-0.173531961963003,0.995442675392476,-0.58507908481937,"Head","Other",0
-0.344243486195823,1.88849230684532,-1.86114677608503,0.711225809686157,0.437760327216763,-0.762131692002893,-0.243798451764484,2.76528561940599,-0.58507908481937,"Head","Other",0
-0.630723247772463,1.87624646254301,-1.86114677608503,0.851430608068821,0.592689836628657,-0.762131692002893,-0.201638557883596,2.42338414158519,-0.58507908481937,"Head","Other",0
-0.0182492747464959,1.20272502591585,-1.86114677608503,0.751284323509775,0.26992002535389,1.39980886214727,-1.74750133351617,5.44016188706277,-0.58507908481937,"Head","Other",0
-0.647187601886128,1.17823333731123,-1.86114677608503,2.59397595939622,0.257009232902892,-0.762131692002893,0.346440062567955,0.733988604117753,-0.58507908481937,"Head","Other",0
-0.703166405872323,0.896578918358055,-1.86114677608503,2.87438555616154,-0.0528497859208776,-0.639468398150401,0.156720540103957,1.77980488921665,-0.58507908481937,"Head","Other",0
-0.499008414863616,1.85175477393839,-1.86114677608503,1.09178169101053,0.528135874373707,-0.762131692002893,-0.391358080347594,2.84573302595205,-0.58507908481937,"Head","Other",0
0.752282497770135,1.16598749300892,-1.86114677608503,1.15186946174596,0.992924402609372,-0.762131692002893,-0.363251484427002,2.94629228413464,-0.58507908481937,"Head","Other",0
-0.61096602283616,1.19047918161354,-1.86114677608503,0.991635406451485,1.23822945917819,-0.762131692002893,-0.335144888506409,2.80550932267902,-0.58507908481937,"Head","Other",0
-0.413393773472964,1.00679151707886,-1.86114677608503,1.27204500321681,0.915459647903424,-0.762131692002893,-0.236771802784337,3.00662783904419,-0.58507908481937,"Head","Other",0
